, ,url,title,summary,claimant,verdict,party,topic,sub category,date_published,creator,publisher,license_type,copyright,verdict_simplified,date,number_articles_newsbank
431,11053996.0,https://www.abc.net.au/news/2019-05-02/fact-check-has-the-minimum-wage-increased-frydenberg/11053996,Josh Frydenberg told Q&A the minimum wage has been growing at a faster rate than inflation and the average wage. Is he correct?,Treasurer Josh Frydenberg claims that workers on the minimum wage have fared better under the Coalition than when Labor was last in government.,Josh Frydenberg,Fair call,Liberal,Wages,"Minimum Wages, Elections, Employment, Workers","2 May 2019, 9:51am",RMIT ABC Fact Check,Australian Broadcasting Corporation,All rights reserved,2000 ABC,,2019-05-02 09:51:00,0
432,11072962.0,https://www.abc.net.au/news/2019-05-03/fact-check-electric-cars-australia-vs-oecd/11072962,"Labor's Climate Change Spokesman, Mark Butler, says Australia has the lowest uptake of electric vehicles in the OECD. Is he correct?","Labor has promised to introduce the nation's first national electric vehicle policy if elected. Climate change spokesman Mark Butler says the policy, which aims to make half of new car sales electric by 2030, would see Australia ""start to catch up with the rest of the world"".",Mark Butler,Close to the mark,Labor,Transport,"Electric vehicles, climate change, environment, emissions","3 May 2019, 11:38am",RMIT ABC Fact Check,Australian Broadcasting Corporation,All rights reserved,2000 ABC,,2019-05-03 11:38:00,0
433,11079120.0,https://www.abc.net.au/news/2019-05-03/fact-checking-the-second-leaders-debate-ausvotes2019/11079120,Analysis: Federal election 2019: RMIT ABC Fact Check runs the rule over Scott Morrison and Bill Shorten's second debate,RMIT ABC Fact Check looked at some of the key claims made during the second leaders' debate of the 2019 federal election.,,,Multiple Parties,Economy,"Leaders' debate, Elections","3 May 2019, 9:35pm",RMIT ABC Fact Check,Australian Broadcasting Corporation,All rights reserved,2000 ABC,,2019-05-03 21:35:00,0
434,11084344.0,https://www.abc.net.au/news/2019-05-06/zombie3a-dividend-imputation/11084344,Fact Check Zombie: Josh Frydenberg repeats misleading claim on franking credits,"Treasurer Josh Frydenberg and Assistant Treasurer Stuart Robert have both claimed that more than 80 per cent of people who are relying on their cash refunds from excess franking credits have a taxable income under $37,000.",,,Liberal,Economy,"Elections, Franking credits","6 May 2019, 4:56pm",RMIT ABC Fact Check,Australian Broadcasting Corporation,All rights reserved,2000 ABC,,2019-05-06 16:56:00,1
435,11093862.0,https://www.abc.net.au/news/2019-05-08/federal-election-fact-checking-third-leaders-debate/11093862,Analysis: Fact checking the third leaders debate,RMIT ABC Fact Check looked at some of the key claims made during the third leaders' debate of the 2019 federal election.,,,Multiple Parties,Economy,"Leaders' debate, Elections","8 May 2019, 11:09pm",RMIT ABC Fact Check,Australian Broadcasting Corporation,All rights reserved,2000 ABC,,2019-05-08 23:09:00,16
436,11056180.0,https://www.abc.net.au/news/2019-05-08/fact-check-greens-coalition-spending-on-climate-change/11056180,Fact Check: Is the Coalition's new spending on climate change worth just four weeks of keeping Christmas Island open?,"Greens Leader Richard Di Natale claims the Morrison government is spending ""almost as much to keep Christmas Island open in the previous four weeks as they will spend in new money over the next four years on climate change.""",Richard Di Natale,Overblown,Greens,Environment,"Climate change, funding, Christmas island, Asylum seekers","8 May 2019, 6:52am",RMIT ABC Fact Check,Australian Broadcasting Corporation,All rights reserved,2000 ABC,,2019-05-08 06:52:00,0
437,11092856.0,https://www.abc.net.au/news/2019-05-09/federal-election-fact-check-cost-of-coalition-tax-cuts/11092856,"Fact Check: Will $77 billion worth of Coalition tax cuts go to people on $180,000+?","Opposition Leader Bill Shorten has claimed that, over the decade, $77 billion of the Government's tax package would go to the top three per cent of earners.",Bill Shorten,Justifiable,Labor,Taxation,"Tax cuts, Elections, Economy","9 May 2019, 2:45pm",RMIT ABC Fact Check,Australian Broadcasting Corporation,All rights reserved,2000 ABC,,2019-05-09 14:45:00,9
438,11078464.0,https://www.abc.net.au/news/2019-05-10/federal-election-fact-check-electric-vehicle-tow-boat/11078464,Prime Minister Scott Morrison says an electric vehicle can't tow a boat or trailer. Is he correct?,"Prime Minister Scott Morrison says Labor's plan to accelerate the uptake of electric vehicles would ""end the weekend"",  and claims that electric vehicles are not powerful enough to tow trailers and boats.",Scott Morrison,In need of a tune up,Liberal,Transport,"Electric vehicles, climate change, environment, emissions, Electric cars","10 May 2019, 9:23am",RMIT ABC Fact Check,Australian Broadcasting Corporation,All rights reserved,2000 ABC,,2019-05-10 09:23:00,16
439,11084514.0,https://www.abc.net.au/news/2019-05-12/federal-election-fact-check-coalition-cuts-public-school-funding/11084514,Labor says Scott Morrison cut $14 billion from public schools while treasurer. Is that correct?,"Labor claims that the Coalition Government axed funding for public schools by $14 billion, an accusation it has pushed through a campaign website.",Tanya Plibersek,Misleading,Labor,Education,"Cuts, Budget cuts, public schools","12 May 2019, 9:08am",RMIT ABC Fact Check,Australian Broadcasting Corporation,All rights reserved,2000 ABC,,2019-05-12 09:08:00,0
440,11102694.0,https://www.abc.net.au/news/2019-05-13/federal-election-fact-check-underemployment-shorten/11102694,Bill Shorten says a million Australians are doing two jobs and a million are underemployed. Is he correct?,"Opposition Leader Bill Shorten has bemoaned the extent of underemployment in Australia and the prevalence of ""second jobs"" during the first leaders' debate of the 2019 election.",Bill Shorten,Correct,Labor,Employment,"Jobs, Underemployment, Insecure work","13 May 2019, 9:17am",RMIT ABC Fact Check,Australian Broadcasting Corporation,All rights reserved,2000 ABC,,2019-05-13 09:17:00,0
441,11072026.0,https://www.abc.net.au/news/2019-05-16/federal-election-fact-check-wages-first-debate-bill-shorten/11072026,Bill Shorten says everything is going up except your wages. Is he correct?,"In the first leaders' debate of the 2019 election, Opposition Leader Bill Shorten has claimed wages growth under the Coalition is at record lows while living costs are rising across the board.",Bill Shorten,Doesn't stack up,Labor,Social Issues,"Wages, Salaries, Childcare, Economy, Medicare","16 May 2019, 6:41am",RMIT ABC Fact Check,Australian Broadcasting Corporation,All rights reserved,2000 ABC,,2019-05-16 06:41:00,0
442,11108108.0,https://www.abc.net.au/news/2019-05-14/federal-election-fact-check-clive-palmer-zombie/11108108,Fact Check Zombie: Clive Palmer repeats improbable claim on tax payments and economic stimulus,Clive Palmer's United Australia Party has repeatedly claimed that if companies paid their tax once a year — instead of in quarterly instalments — there would be an additional $70 billion available each year in Australia's economy.,,,United_Australia_Party,Taxation,"Tax payment, Economic stimulus, Economy","14 May 2019, 9:31am",RMIT ABC Fact Check,Australian Broadcasting Corporation,All rights reserved,2000 ABC,,2019-05-14 09:31:00,0
443,11111848.0,https://www.abc.net.au/news/2019-05-15/federal-election-fact-check-childcare-costs/11111848,Labor says childcare costs have gone up 28 per cent under the Coalition. Is that correct?,"In the leadup to the 2019 election, Labor Opposition Leader Bill Shorten says wages are stagnant yet living costs keep rising, and claims that since the Coalition came to power, child care costs have increased by 28 per cent.",Bill Shorten,In the ballpark,Labor,Wages,"Wage growth, Wages, Economy, Election ","15 May 2019, 9:39am",RMIT ABC Fact Check,Australian Broadcasting Corporation,All rights reserved,2000 ABC,,2019-05-15 09:39:00,0
444,11114456.0,https://www.abc.net.au/news/2019-05-17/federal-election-fact-check-cancer-costs-morrison/11114456,Scott Morrison says all cancer treatment is free in public hospitals. Is he correct?,Opposition Leader Bill Shorten has challenged Prime Minister Scott Morrison to match Labor's 2019 election pledge to cut out-of-pocket costs for cancer patients. But Mr Morrison claims cancer treatment for public hospital patients is already free.,Morrison,More to the story,Liberal,Health,"Cancer costs, Hospitals, Medicare","17 May 2019, 11:55am",RMIT ABC Fact Check,Australian Broadcasting Corporation,All rights reserved,2000 ABC,,2019-05-17 11:55:00,0
445,11147608.0,https://www.abc.net.au/news/2019-05-30/fact-check-poverty-working-poor-adam-bandt/11147608,Adam Bandt says that one in four people in poverty work full time. Is he correct?,"In the lead up to the federal election, Greens MP Adam Bandt has called for the minimum wage to be increased to a so-called ""living wage"", claiming that nearly one in four people in poverty works full-time.",Adam Bandt,Overblown,Greens,Wages,"Minimum wage, Living wage","30 May 2019, 3:42pm",RMIT ABC Fact Check,Australian Broadcasting Corporation,All rights reserved,2000 ABC,,2019-05-30 15:42:00,0
446,11155528.0,https://www.abc.net.au/news/2019-06-05/fact-check-scott-morrisons-cabinet-contain-record-women/11155528,Scott Morrison says his Cabinet maintains a record representation of women. Is he correct?,"With a number of new faces promoted after the Coalition's election victory, the Prime Minister claims that the number of women in Cabinet remains at a record high.",Morrison,Checks out,Liberal,Gender,"Women in cabinet, Gender equality","5 Jun 2019, 9:00am",RMIT ABC Fact Check,Australian Broadcasting Corporation,All rights reserved,2000 ABC,,2019-06-05 09:00:00,0
447,11191744.0,https://www.abc.net.au/news/2019-06-13/fact-check-adani-mine-queensland-approval/11191744,Joel Fitzgibbon says the Queensland Government recently approved a mine as big as Adani's Carmichael mine. Is he correct?,"Labor's resources spokesman Joel Fitzgibbon claims that a coal mine the same size as Adani's was approved by the Queensland Government during the 2019 federal election campaign, and it ""hardly got noticed.""",Joel Fitzgibbon,Doesn't stack up,Labor,Environment,"Adani, Mine, Coal, Emissions","13 Jun 2019, 9:11am",RMIT ABC Fact Check,Australian Broadcasting Corporation,All rights reserved,2000 ABC,,2019-06-13 09:11:00,0
448,11209882.0,https://www.abc.net.au/news/2019-06-20/is-victoria-spending-more-than-the-commonwealth-infrastructure/11209882,Victorian Treasurer Tim Pallas claims that the State Government is spending more on infrastructure in the state than the Federal Government plans to spend across Australia over the next decade. Is he correct?,"The Victorian Government says it has increased infrastructure spending to almost triple the long-term average, and claims the state is spending more than the federal Coalition Government plans to spend on infrastructure across the entire nation over the next 10 years.",Tim Pallas,Apples and Oranges,Labor,Infrastructure,"Infrastructure spending, Funding","20 Jun 2019, 4:17pm",RMIT ABC Fact Check,Australian Broadcasting Corporation,All rights reserved,2000 ABC,,2019-06-20 16:17:00,0
449,11235484.0,https://www.abc.net.au/news/2019-06-24/fact-checka-are-there-only-130-people-who-can-speak-mandarin/11235484,Are there only 130 Australians of non-Chinese heritage who can speak Mandarin proficiently?,"Labor frontbencher Chris Bowen claims that among Australia's population of 25 million, just 130 people of non-Chinese heritage can speak Mandarin at a level good enough to do business.",Chris Bowen,Educated guess,Labor,Social Issues,"Diversity, Languages, Chinese speakers","24 Jun 2019, 9:08am",RMIT ABC Fact Check,Australian Broadcasting Corporation,All rights reserved,2000 ABC,,2019-06-24 09:08:00,0
450,11198150.0,https://www.abc.net.au/news/2019-07-11/fact-check-are-there-54000-jobs-in-thermal-coal-mining/11198150,"Are there really 54,000 people employed in thermal coal mining?","Nationals Party Deputy Leader Bridget McKenzie says coal exports will remain critical to regional communities and the economy, and claims that the thermal coal industry employs 54,000 people.",Bridget McKenzie,Doesn't Check Out,Liberal,Employment,"Jobs, Coal mine","11 Jul 2019, 9:20am",RMIT ABC Fact Check,Australian Broadcasting Corporation,All rights reserved,2000 ABC,,2019-07-11 09:20:00,0
451,11300248.0,https://www.abc.net.au/news/2019-07-15/fact-check-homelessness-luke-howarth/11300248,Why Luke Howarth's claims on homelessness in Australia get mixed verdicts,"Assistant Minister for Homelessness Luke Howarth says he wants to put a ""positive spin"" on homelessness, and claims that not only are very few people homeless, but on several measures the numbers are improving.",Luke Howarth,Multiple,Liberal,Social Issues,"Housing, Homelessness","15 Jul 2019, 9:18am",RMIT ABC Fact Check,Australian Broadcasting Corporation,All rights reserved,2000 ABC,,2019-07-15 09:18:00,1
