step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/weighted_f1_score
2382,13320640,76224,0.009177538502750356,1.0,1.0,,,,,
2383,13327328,76256,0.009885812712511424,1.0,1.0,,,,,
2384,13332992,76288,0.010742848016061344,1.0,1.0,,,,,
2385,13339424,76320,0.010287869719143932,1.0,1.0,0.014825248409180506,0.84375,0.84375,,
2386,13345344,76352,0.009386491097856432,1.0,1.0,,,,,
2387,13350752,76384,0.011024236172084518,1.0,1.0,,,,,
2388,13356160,76416,0.011364208082745743,1.0,1.0,,,,,
2389,13360800,76448,0.011860437483347893,0.96875,0.96875,,,,,
2390,13366208,76480,0.011351760239979001,1.0,1.0,,,,,
2391,13371104,76512,0.012490873103177428,1.0,1.0,,,,,
2392,13377280,76544,0.009885612574915483,1.0,1.0,,,,,
2393,13383200,76576,0.012404774186642698,1.0,1.0,0.013522509643198106,0.875,0.875,,
2394,13390144,76608,0.008492262336020786,0.96875,0.96875,,,,,
2395,13394528,76640,0.014102454911934903,1.0,1.0,,,,,
2396,13401472,76672,0.009684547323880154,1.0,1.0,,,,,
2397,13406880,76704,0.010894773230737597,1.0,1.0,,,,,
2398,13412800,76736,0.01086972364676522,1.0,1.0,,,,,
2399,13418208,76768,0.01299675485172203,1.0,1.0,,,,,
2400,13423616,76800,0.010154117437436182,0.96875,0.96875,,,,,
2401,13428256,76832,0.011446787080204444,1.0,1.0,0.01358466543164873,0.84375,0.84375,,
2402,13435200,76864,0.00906051684959841,1.0,1.0,,,,,
2403,13440864,76896,0.009729018196480303,1.0,1.0,,,,,
2404,13447040,76928,0.008997221555050122,1.0,1.0,,,,,
2405,13453216,76960,0.01178941449308015,0.96875,0.96875,,,,,
2406,13458624,76992,0.011630225006161468,1.0,1.0,,,,,
2407,13463776,77024,0.010682357496393272,1.0,1.0,,,,,
2408,13468416,77056,0.012146404259146914,1.0,1.0,,,,,
2409,13474080,77088,0.011203498674296842,0.96875,0.96875,0.01479183334741733,0.875,0.875,,
2410,13479744,77120,0.011082699618884091,0.96875,0.96875,,,,,
2411,13485152,77152,0.010570854105523523,1.0,1.0,,,,,
2412,13492096,77184,0.009684617865534007,0.96875,0.96875,,,,,
2413,13496992,77216,0.013541896239542743,0.96875,0.96875,,,,,
2414,13502144,77248,0.010390574513245479,1.0,1.0,,,,,
2415,13506784,77280,0.010554074776102495,1.0,1.0,,,,,
2416,13510912,77312,0.014514759176273664,0.9375,0.9375,,,,,
2417,13517344,77344,0.009452900055349524,1.0,1.0,0.015273462756546745,0.84375,0.84375,,
2418,13522752,77376,0.00967015904916694,0.96875,0.96875,,,,,
2419,13528672,77408,0.011491272186947466,0.96875,0.96875,,,,,
2420,13534592,77440,0.010131846957105464,1.0,1.0,,,,,
2421,13539488,77472,0.011683734308171304,1.0,1.0,,,,,
2422,13546432,77504,0.010079165795079996,1.0,1.0,,,,,
2423,13552608,77536,0.008999002585151874,0.96875,0.96875,,,,,
2424,13557760,77568,0.010635272478138698,1.0,1.0,,,,,
2425,13563168,77600,0.011273693432540284,1.0,1.0,0.013293221085131857,0.90625,0.90625,,
2426,13569088,77632,0.010093847716260956,1.0,1.0,,,,,
2427,13574496,77664,0.011114713427099056,1.0,1.0,,,,,
2428,13580928,77696,0.009260454573466671,1.0,1.0,,,,,
2429,13586592,77728,0.010682463680198014,1.0,1.0,,,,,
2430,13592256,77760,0.01091430936556257,0.96875,0.96875,,,,,
2431,13599200,77792,0.008651789837056821,0.96875,0.96875,,,,,
2432,13605632,77824,0.011065609406960698,0.96875,0.96875,,,,,
2433,13612832,77856,0.008225372084445261,1.0,1.0,0.018420440492892397,0.78125,0.78125,,
2434,13619264,77888,0.009580277508949004,1.0,1.0,,,,,
2435,13624160,77920,0.011035122702314343,1.0,1.0,,,,,
2436,13629312,77952,0.011453221075610509,1.0,1.0,,,,,
2437,13634720,77984,0.010847739731114324,0.9375,0.9375,,,,,
2438,13639872,78016,0.012322470787603821,1.0,1.0,,,,,
2439,13646048,78048,0.009741601775433423,1.0,1.0,,,,,
2440,13650944,78080,0.011532087741960977,1.0,1.0,,,,,
2441,13656096,78112,0.009631623670574995,0.96875,0.96875,0.011049019693714409,0.96875,0.96875,,
2442,13661760,78144,0.010177658758630477,1.0,1.0,,,,,
2443,13667424,78176,0.012687218401010843,0.96875,0.96875,,,,,
2444,13673856,78208,0.01038890697995972,1.0,1.0,,,,,
2445,13679520,78240,0.013821645242694941,1.0,1.0,,,,,
2446,13685184,78272,0.011077796257979423,0.96875,0.96875,,,,,
2447,13690080,78304,0.012307871165341376,1.0,1.0,,,,,
2448,13695232,78336,0.012236699277535169,1.0,1.0,,,,,
2449,13700128,78368,0.012254438851016071,1.0,1.0,0.009434864346508486,0.90625,0.90625,,
2450,13705536,78400,0.011192207504308315,1.0,1.0,,,,,
2451,13711712,78432,0.010825620013521138,1.0,1.0,,,,,
2452,13717120,78464,0.008585225212843857,1.0,1.0,,,,,
2453,13722272,78496,0.011395458595851667,1.0,1.0,,,,,
2454,13728192,78528,0.01099633217014305,1.0,1.0,,,,,
2455,13732320,78560,0.015538567200130941,1.0,1.0,,,,,
2456,13737728,78592,0.010125444301914897,1.0,1.0,,,,,
2457,13741856,78624,0.011681843094664801,1.0,1.0,0.014807123199625894,0.78125,0.78125,,
2458,13747520,78656,0.01101008870538863,1.0,1.0,,,,,
2459,13752160,78688,0.014301881354437792,0.96875,0.96875,,,,,
2460,13758848,78720,0.007869985024499546,1.0,1.0,,,,,
2461,13765280,78752,0.010455877631567842,0.96875,0.96875,,,,,
2462,13771712,78784,0.009952942230531597,1.0,1.0,,,,,
2463,13778656,78816,0.008659448751236913,1.0,1.0,,,,,
2464,13784320,78848,0.010710324836118128,1.0,1.0,,,,,
2465,13789728,78880,0.010525740752237191,1.0,1.0,0.01616124852695586,0.8125,0.8125,,
2466,13794624,78912,0.012712219165955047,1.0,1.0,,,,,
2467,13801056,78944,0.010588691789629982,0.9375,0.9375,,,,,
2468,13806464,78976,0.01031004706267863,1.0,1.0,,,,,
2469,13812128,79008,0.014239688437023286,0.90625,0.90625,,,,,
2470,13818048,79040,0.008971648216196665,1.0,1.0,,,,,
2471,13822944,79072,0.011487392410862817,1.0,1.0,,,,,
2472,13829376,79104,0.010984312055609444,1.0,1.0,,,,,
2473,13835040,79136,0.011980417907030416,1.0,1.0,0.012476997084705246,0.90625,0.90625,,
2474,13840704,79168,0.01060343978450893,1.0,1.0,,,,,
2475,13845856,79200,0.01211056627192429,1.0,1.0,,,,,
2476,13850752,79232,0.009784043668997253,1.0,1.0,,,,,
2477,13855904,79264,0.012466762047503747,1.0,1.0,,,,,
2478,13860032,79296,0.01203424900260834,1.0,1.0,,,,,
2479,13865952,79328,0.007978929622007615,0.96875,0.96875,,,,,
2480,13871616,79360,0.01101055031209701,1.0,1.0,,,,,
2481,13876512,79392,0.01192919622227377,1.0,1.0,0.01550873672661765,0.84375,0.84375,,
2482,13882944,79424,0.009119926087299226,1.0,1.0,,,,,
2483,13888608,79456,0.010915158906264858,0.96875,0.96875,,,,,
2484,13892992,79488,0.01158651460973102,1.0,1.0,,,,,
2485,13897888,79520,0.010072941595363304,1.0,1.0,,,,,
2486,13905088,79552,0.009031783634028756,1.0,1.0,,,,,
2487,13911520,79584,0.009394699150389681,1.0,1.0,,,,,
2488,13915904,79616,0.012827245151993927,1.0,1.0,,,,,
2489,13922080,79648,0.011303604801730439,1.0,1.0,0.014716098457329397,0.90625,0.90625,,
2490,13928000,79680,0.009644877317668254,1.0,1.0,,,,,
2491,13932896,79712,0.011824923561467122,1.0,1.0,,,,,
2492,13937280,79744,0.010627676127766838,1.0,1.0,,,,,
2493,13942432,79776,0.011084338823403182,1.0,1.0,,,,,
2494,13948096,79808,0.011984637709173603,1.0,1.0,,,,,
2495,13954016,79840,0.010389061081618373,1.0,1.0,,,,,
2496,13960704,79872,0.010224680736683815,1.0,1.0,,,,,
2497,13965856,79904,0.01261076743281155,1.0,1.0,0.015034608648145906,0.8125,0.8125,,
2498,13971008,79936,0.013011117233530795,0.96875,0.96875,,,,,
2499,13976160,79968,0.012834517861656219,1.0,1.0,,,,,
2500,13982848,80000,0.008606572854453206,1.0,1.0,,,,,
2501,13988768,80032,0.009262396679707543,0.96875,0.96875,,,,,
2502,13994944,80064,0.01111904480655989,1.0,1.0,,,,,
2503,14000864,80096,0.009556576537009915,1.0,1.0,,,,,
2504,14007552,80128,0.00858097345363886,1.0,1.0,,,,,
2505,14013472,80160,0.011840301577469606,1.0,1.0,0.013744265434191601,0.9375,0.9375,,
2506,14019136,80192,0.010654859241336252,1.0,1.0,,,,,
2507,14024032,80224,0.012156467963720585,1.0,1.0,,,,,
2508,14030208,80256,0.010597190627941686,1.0,1.0,,,,,
2509,14034848,80288,0.010681427119814882,1.0,1.0,,,,,
2510,14040256,80320,0.011894646025282077,1.0,1.0,,,,,
2511,14044896,80352,0.011029645554432093,1.0,1.0,,,,,
2512,14051072,80384,0.009084988706715558,1.0,1.0,,,,,
2513,14055968,80416,0.012403383843924067,1.0,1.0,0.016716347664986964,0.78125,0.78125,,
2514,14062400,80448,0.009254142496682063,0.96875,0.96875,,,,,
2515,14068320,80480,0.010553192493989113,1.0,1.0,,,,,
2516,14074496,80512,0.011652891843595727,0.96875,0.96875,,,,,
2517,14079904,80544,0.010703242990635367,1.0,1.0,,,,,
2518,14084800,80576,0.011525865295406529,1.0,1.0,,,,,
2519,14089952,80608,0.013451952180999338,1.0,1.0,,,,,
2520,14094592,80640,0.008687673171562767,1.0,1.0,,,,,
2521,14100000,80672,0.00982366660072754,0.96875,0.96875,0.019243863307936118,0.78125,0.78125,,
2522,14106944,80704,0.009293745757027174,1.0,1.0,,,,,
2523,14112352,80736,0.01143105553732482,1.0,1.0,,,,,
2524,14118272,80768,0.010743816004699234,1.0,1.0,,,,,
2525,14126496,80800,0.007698149866425044,0.9375,0.9375,,,,,
2526,14132416,80832,0.01064601950934101,1.0,1.0,,,,,
2527,14138592,80864,0.008285027720327395,1.0,1.0,,,,,
2528,14144512,80896,0.009203923064795009,1.0,1.0,,,,,
2529,14149664,80928,0.01138482352945531,1.0,1.0,0.019664905562565047,0.75,0.75,,
2530,14156096,80960,0.009356911290192265,1.0,1.0,,,,,
2531,14162272,80992,0.0107856699537337,1.0,1.0,,,,,
2532,14168448,81024,0.010106406757031115,1.0,1.0,,,,,
2533,14173344,81056,0.010883229716189585,0.96875,0.96875,,,,,
2534,14178496,81088,0.012319083543301376,0.96875,0.96875,,,,,
2535,14185952,81120,0.009535922049665961,1.0,1.0,,,,,
2536,14190592,81152,0.011177370719033266,1.0,1.0,,,,,
2537,14196256,81184,0.009716661407395782,0.96875,0.96875,0.014100148364448405,0.78125,0.78125,,
2538,14201920,81216,0.009337975316111644,1.0,1.0,,,,,
2539,14207584,81248,0.010424447051919378,1.0,1.0,,,,,
2540,14214528,81280,0.009063520721714914,0.96875,0.96875,,,,,
2541,14219680,81312,0.008930313431768323,0.96875,0.96875,,,,,
2542,14225088,81344,0.010551375773376661,1.0,1.0,,,,,
2543,14235616,81376,0.0063163737763337275,1.0,1.0,,,,,
2544,14240512,81408,0.0095315669018448,1.0,1.0,,,,,
2545,14246176,81440,0.01118513957500496,1.0,1.0,0.01167174012187314,0.90625,0.90625,,
2546,14250048,81472,0.01748142234724145,0.9375,0.9375,,,,,
2547,14256480,81504,0.00955332752344386,1.0,1.0,,,,,
2548,14263168,81536,0.00966936566982407,1.0,1.0,,,,,
2549,14268064,81568,0.012405389444658682,1.0,1.0,,,,,
2550,14273472,81600,0.010248473175454955,1.0,1.0,,,,,
2551,14279648,81632,0.009568271769155506,1.0,1.0,,,,,
2552,14284544,81664,0.009974455289771925,1.0,1.0,,,,,
2553,14289696,81696,0.009851675624789117,1.0,1.0,0.014624566456711313,0.84375,0.84375,,
2554,14295872,81728,0.009366986711698602,1.0,1.0,,,,,
2555,14302048,81760,0.009468386686861903,0.96875,0.96875,,,,,
2556,14306944,81792,0.01180179993308128,1.0,1.0,,,,,
2557,14313376,81824,0.008346895845145749,1.0,1.0,,,,,
2558,14318016,81856,0.010113983014883587,1.0,1.0,,,,,
2559,14323168,81888,0.010162792408197266,0.96875,0.96875,,,,,
2560,14330112,81920,0.008912283174542353,1.0,1.0,,,,,
2561,14336032,81952,0.011770467235815789,0.96875,0.96875,0.009979967441231714,0.9375,0.9375,,
2562,14342464,81984,0.00958402880500957,1.0,1.0,,,,,
2563,14346080,82016,0.013916501602754714,1.0,1.0,,,,,
2564,14352000,82048,0.011394361508670852,0.96875,0.96875,,,,,
2565,14356384,82080,0.01380498979278374,0.9375,0.9375,,,,,
2566,14360768,82112,0.011396873465006672,1.0,1.0,,,,,
2567,14365664,82144,0.015267197963958307,1.0,1.0,,,,,
2568,14372352,82176,0.009210012707471536,1.0,1.0,,,,,
2569,14379552,82208,0.008874935418253188,1.0,1.0,0.012715169164850059,0.9375,0.9375,,
2570,14385216,82240,0.009171592357866019,1.0,1.0,,,,,
2571,14390880,82272,0.0094149039610041,0.96875,0.96875,,,,,
2572,14397312,82304,0.009662368588014258,1.0,1.0,,,,,
2573,14402720,82336,0.011394502576725344,0.96875,0.96875,,,,,
2574,14408384,82368,0.011501623004374751,1.0,1.0,,,,,
2575,14414304,82400,0.013142704582756582,1.0,1.0,,,,,
2576,14420480,82432,0.010972992343166071,1.0,1.0,,,,,
2577,14426400,82464,0.009788302240891208,1.0,1.0,0.01373446464006526,0.875,0.875,,
2578,14432832,82496,0.008828842554432316,0.96875,0.96875,,,,,
2579,14439520,82528,0.009853192645196648,1.0,1.0,,,,,
2580,14444160,82560,0.012357618273484586,0.96875,0.96875,,,,,
2581,14449312,82592,0.011752643033152276,0.96875,0.96875,,,,,
2582,14454464,82624,0.012532259197096305,0.96875,0.96875,,,,,
2583,14459616,82656,0.011762806713244135,1.0,1.0,,,,,
2584,14465280,82688,0.01167474381560219,0.96875,0.96875,,,,,
2585,14471456,82720,0.00929154786007984,1.0,1.0,0.010313947041179472,0.9375,0.9375,,
2586,14477632,82752,0.010290304044882565,0.9375,0.9375,,,,,
2587,14483040,82784,0.011524274969976989,0.96875,0.96875,,,,,
2588,14488448,82816,0.012068073257041487,1.0,1.0,,,,,
2589,14494880,82848,0.010993485573531827,1.0,1.0,,,,,
2590,14499264,82880,0.012310193392423605,1.0,1.0,,,,,
2591,14504672,82912,0.010844983452016291,1.0,1.0,,,,,
2592,14511104,82944,0.010180602478370993,1.0,1.0,,,,,
2593,14516768,82976,0.00936613645411971,1.0,1.0,0.01051070067945744,0.9375,0.9375,,
2594,14522432,83008,0.009372569795566553,1.0,1.0,,,,,
2595,14528608,83040,0.008484560504262453,1.0,1.0,,,,,
2596,14534784,83072,0.00788763614642316,1.0,1.0,,,,,
2597,14540192,83104,0.010898721226226324,1.0,1.0,,,,,
2598,14544832,83136,0.010402605476107545,1.0,1.0,,,,,
2599,14551264,83168,0.010290482921236108,1.0,1.0,,,,,
2600,14556928,83200,0.011304180055384562,0.96875,0.96875,,,,,
2601,14562848,83232,0.008552622432195652,1.0,1.0,0.014437728478036843,0.84375,0.84375,,
2602,14567488,83264,0.010189457744457486,1.0,1.0,,,,,
2603,14571616,83296,0.012040476059714254,1.0,1.0,,,,,
2604,14577280,83328,0.009297877882731263,0.96875,0.96875,,,,,
2605,14582432,83360,0.011889515649833975,0.96875,0.96875,,,,,
2606,14588096,83392,0.011301622661779934,1.0,1.0,,,,,
2607,14592736,83424,0.01101948637787263,1.0,1.0,,,,,
2608,14599424,83456,0.008678766872011114,1.0,1.0,,,,,
2609,14604576,83488,0.009124795800691605,1.0,1.0,0.010933328154379158,0.84375,0.84375,,
2610,14610752,83520,0.007114643682390086,1.0,1.0,,,,,
2611,14616160,83552,0.01099667215311868,1.0,1.0,,,,,
2612,14621312,83584,0.011595545726951133,1.0,1.0,,,,,
2613,14627232,83616,0.011614160451599298,1.0,1.0,,,,,
2614,14632128,83648,0.01149826777595216,1.0,1.0,,,,,
2615,14637536,83680,0.011833397497072762,1.0,1.0,,,,,
2616,14643968,83712,0.008054807470535545,1.0,1.0,,,,,
2617,14651424,83744,0.007970186536723633,1.0,1.0,0.01209195004170489,0.875,0.875,,
2618,14656064,83776,0.012187136691275587,0.9375,0.9375,,,,,
2619,14661216,83808,0.009179366557235636,1.0,1.0,,,,,
2620,14665856,83840,0.0112741773709151,1.0,1.0,,,,,
2621,14671520,83872,0.01192436956056192,1.0,1.0,,,,,
2622,14676672,83904,0.013436321080889768,1.0,1.0,,,,,
2623,14681056,83936,0.01399372877803258,0.96875,0.96875,,,,,
2624,14686208,83968,0.011850751710345674,1.0,1.0,,,,,
2625,14692128,84000,0.011008717390389123,1.0,1.0,0.010559783865021438,0.96875,0.96875,,
2626,14696768,84032,0.011165557865720425,1.0,1.0,,,,,
2627,14700896,84064,0.01310916101690015,1.0,1.0,,,,,
2628,14707584,84096,0.00852119633395791,0.96875,0.96875,,,,,
2629,14714016,84128,0.009880280839822802,1.0,1.0,,,,,
2630,14720448,84160,0.007313306245707069,1.0,1.0,,,,,
2631,14727136,84192,0.009198344597493706,1.0,1.0,,,,,
2632,14731520,84224,0.0132711745627228,1.0,1.0,,,,,
2633,14736160,84256,0.012514771262117986,1.0,1.0,0.01383335543415665,0.90625,0.90625,,
2634,14742592,84288,0.00979114149477317,1.0,1.0,,,,,
2635,14747232,84320,0.011857192176269018,1.0,1.0,,,,,
2636,14752896,84352,0.011759193688424237,1.0,1.0,,,,,
2637,14758048,84384,0.009427962933559535,1.0,1.0,,,,,
2638,14764736,84416,0.008807344096915795,1.0,1.0,,,,,
2639,14771168,84448,0.008751039326526594,0.9375,0.9375,,,,,
2640,14776832,84480,0.00989337108748997,1.0,1.0,,,,,
2641,14782752,84512,0.00991391008625152,1.0,1.0,0.01111751834796465,0.90625,0.90625,,
2642,14787392,84544,0.01148622658164162,1.0,1.0,,,,,
2643,14793824,84576,0.009433861453523708,0.96875,0.96875,,,,,
2644,14798976,84608,0.010785441104308902,1.0,1.0,,,,,
2645,14803872,84640,0.0130747698478174,0.96875,0.96875,,,,,
2646,14809536,84672,0.008659419486061694,1.0,1.0,,,,,
2647,14815456,84704,0.010683894527821704,1.0,1.0,,,,,
2648,14820352,84736,0.012334756663466473,0.96875,0.96875,,,,,
2649,14826784,84768,0.008136103904265725,0.96875,0.96875,0.019027345633819845,0.78125,0.78125,,
2650,14831680,84800,0.010848211578215203,1.0,1.0,,,,,
2651,14838112,84832,0.011506793783839793,1.0,1.0,,,,,
2652,14843776,84864,0.01060389748982118,0.96875,0.96875,,,,,
2653,14848928,84896,0.010482749621756906,1.0,1.0,,,,,
2654,14855616,84928,0.007777368956261952,1.0,1.0,,,,,
2655,14863072,84960,0.008654585395250679,0.96875,0.96875,,,,,
2656,14867968,84992,0.012452944408771654,0.9375,0.9375,,,,,
2657,14872864,85024,0.010869426606996097,1.0,1.0,0.011251919823116364,0.875,0.875,,
2658,14879040,85056,0.008527295708867622,1.0,1.0,,,,,
2659,14883680,85088,0.01129952815888469,0.96875,0.96875,,,,,
2660,14888832,85120,0.012162043206433272,1.0,1.0,,,,,
2661,14894496,85152,0.010105849548020044,1.0,1.0,,,,,
2662,14901440,85184,0.010009918160254254,1.0,1.0,,,,,
2663,14906336,85216,0.010954781077092234,1.0,1.0,,,,,
2664,14912000,85248,0.01105922904596187,1.0,1.0,,,,,
2665,14917920,85280,0.010796242624663355,1.0,1.0,0.016107620324858084,0.8125,0.8125,,
2666,14923584,85312,0.009302225015972021,1.0,1.0,,,,,
2667,14929248,85344,0.010095899425573507,1.0,1.0,,,,,
2668,14933120,85376,0.013673570183020253,0.96875,0.96875,,,,,
2669,14938784,85408,0.009890278693348596,1.0,1.0,,,,,
2670,14943168,85440,0.01245932282079481,1.0,1.0,,,,,
2671,14949088,85472,0.009228692209753118,1.0,1.0,,,,,
2672,14955008,85504,0.010822117779930062,1.0,1.0,,,,,
2673,14960160,85536,0.013446198067017773,0.96875,0.96875,0.01097524961956297,0.96875,0.96875,,
2674,14966592,85568,0.009009359851179729,1.0,1.0,,,,,
2675,14972000,85600,0.011714897112644729,1.0,1.0,,,,,
2676,14978688,85632,0.007376628067980308,1.0,1.0,,,,,
2677,14984608,85664,0.008923713606205474,1.0,1.0,,,,,
2678,14991552,85696,0.00845339707019992,1.0,1.0,,,,,
2679,14996448,85728,0.011759670480092008,1.0,1.0,,,,,
2680,15001600,85760,0.010407970305837904,1.0,1.0,,,,,
2681,15008544,85792,0.008622119910745372,1.0,1.0,0.013973343164593352,0.8125,0.8125,,
2682,15014208,85824,0.010792579655130604,1.0,1.0,,,,,
2683,15020896,85856,0.010548612530130636,0.96875,0.96875,,,,,
2684,15025536,85888,0.012312092686531722,1.0,1.0,,,,,
2685,15030944,85920,0.01154134282115435,1.0,1.0,,,,,
2686,15035584,85952,0.012079991991118326,1.0,1.0,,,,,
2687,15040992,85984,0.009674330397250715,1.0,1.0,,,,,
2688,15046912,86016,0.010636561891957177,1.0,1.0,,,,,
2689,15052576,86048,0.011822644990798093,1.0,1.0,0.01460499049841872,0.875,0.875,,
2690,15057216,86080,0.010398179978697578,1.0,1.0,,,,,
2691,15062368,86112,0.012043099948182178,1.0,1.0,,,,,
2692,15066240,86144,0.01361241771292625,1.0,1.0,,,,,
2693,15070624,86176,0.01053509627687831,1.0,1.0,,,,,
2694,15075776,86208,0.010118548020454672,1.0,1.0,,,,,
2695,15080672,86240,0.012370807673766462,1.0,1.0,,,,,
2696,15085568,86272,0.010754548658151697,1.0,1.0,,,,,
2697,15091232,86304,0.010410735280548504,1.0,1.0,0.013093711682169135,1.0,1.0,,
2698,15097152,86336,0.01122541797379648,1.0,1.0,,,,,
2699,15102048,86368,0.012682756496788484,1.0,1.0,,,,,
2700,15107712,86400,0.009473571681429609,1.0,1.0,,,,,
2701,15113888,86432,0.009255608828635551,1.0,1.0,,,,,
2702,15119552,86464,0.01209093324935827,0.96875,0.96875,,,,,
2703,15126496,86496,0.007766210788336992,1.0,1.0,,,,,
2704,15130880,86528,0.0116452116752982,1.0,1.0,,,,,
2705,15137056,86560,0.010525869838008796,1.0,1.0,0.015283504473230309,0.84375,0.84375,,
2706,15142720,86592,0.010137881074614854,1.0,1.0,,,,,
2707,15149152,86624,0.010737946760176946,1.0,1.0,,,,,
2708,15154304,86656,0.012246481416983942,1.0,1.0,,,,,
2709,15160480,86688,0.010171307865978649,1.0,1.0,,,,,
2710,15166144,86720,0.00942336595565502,0.9375,0.9375,,,,,
2711,15172576,86752,0.009056696842112985,1.0,1.0,,,,,
2712,15178240,86784,0.009403065354436859,1.0,1.0,,,,,
2713,15183904,86816,0.008018167339964783,1.0,1.0,0.017810228689023662,0.875,0.875,,
2714,15190592,86848,0.00952598561747321,1.0,1.0,,,,,
2715,15197024,86880,0.008830674788987738,1.0,1.0,,,,,
2716,15203456,86912,0.009710251971871942,0.96875,0.96875,,,,,
2717,15208608,86944,0.009951753460491977,1.0,1.0,,,,,
2718,15214528,86976,0.008864319741418804,1.0,1.0,,,,,
2719,15220192,87008,0.010655727418947701,1.0,1.0,,,,,
2720,15224832,87040,0.012545035812914523,0.96875,0.96875,,,,,
2721,15229984,87072,0.010325746578795288,1.0,1.0,0.011426939333972146,0.9375,0.9375,,
2722,15236160,87104,0.009359135677280054,0.96875,0.96875,,,,,
2723,15241568,87136,0.010935144897746064,1.0,1.0,,,,,
2724,15248000,87168,0.011355954010784817,1.0,1.0,,,,,
2725,15252896,87200,0.011810139464482571,1.0,1.0,,,,,
2726,15258304,87232,0.010464771746397056,1.0,1.0,,,,,
2727,15263712,87264,0.009076743102295028,1.0,1.0,,,,,
2728,15270144,87296,0.008717329540288768,0.96875,0.96875,,,,,
2729,15275552,87328,0.011249262218624939,0.96875,0.96875,0.01299272969404499,0.875,0.875,,
2730,15281984,87360,0.009963266184183715,0.96875,0.96875,,,,,
2731,15287648,87392,0.0097458573736288,1.0,1.0,,,,,
2732,15292800,87424,0.011664005321808392,1.0,1.0,,,,,
2733,15298976,87456,0.009488290856978521,1.0,1.0,,,,,
2734,15305408,87488,0.011174406207847739,1.0,1.0,,,,,
2735,15310816,87520,0.012827424552806301,1.0,1.0,,,,,
2736,15316224,87552,0.010597367253001911,1.0,1.0,,,,,
2737,15321888,87584,0.00943827997974831,1.0,1.0,0.01585405784155893,0.78125,0.78125,,
2738,15328576,87616,0.00968330472418552,1.0,1.0,,,,,
2739,15333728,87648,0.01059493015079211,1.0,1.0,,,,,
2740,15339648,87680,0.011309314478363619,1.0,1.0,,,,,
2741,15345312,87712,0.009502534979896525,1.0,1.0,,,,,
2742,15349952,87744,0.012302502862119685,1.0,1.0,,,,,
2743,15355616,87776,0.011586890857695402,1.0,1.0,,,,,
2744,15361792,87808,0.00986364091814217,1.0,1.0,,,,,
2745,15367456,87840,0.011645296520172327,0.96875,0.96875,0.01036131544688108,0.875,0.875,,
2746,15371328,87872,0.013571560993524582,1.0,1.0,,,,,
2747,15376736,87904,0.009832664474532696,1.0,1.0,,,,,
2748,15381632,87936,0.010441202462342498,0.96875,0.96875,,,,,
2749,15386784,87968,0.010333929501130134,1.0,1.0,,,,,
2750,15391936,88000,0.010160499102487612,1.0,1.0,,,,,
2751,15396576,88032,0.01207657282452803,1.0,1.0,,,,,
2752,15401216,88064,0.010623558742843466,1.0,1.0,,,,,
2753,15406368,88096,0.011128577663114581,0.96875,0.96875,0.011251893596049275,0.90625,0.90625,,
2754,15411776,88128,0.010233373992414321,1.0,1.0,,,,,
2755,15417440,88160,0.00841078591581048,1.0,1.0,,,,,
2756,15424640,88192,0.008613060705244396,0.96875,0.96875,,,,,
2757,15429536,88224,0.012500144360137484,1.0,1.0,,,,,
2758,15435712,88256,0.009637778553369086,1.0,1.0,,,,,
2759,15441888,88288,0.00890405114039105,1.0,1.0,,,,,
2760,15448064,88320,0.009849175128810781,1.0,1.0,,,,,
2761,15453984,88352,0.010985715620234376,1.0,1.0,0.013230410939920438,0.90625,0.90625,,
2762,15459648,88384,0.011474700737489891,1.0,1.0,,,,,
2763,15465568,88416,0.010892109383144633,1.0,1.0,,,,,
2764,15469952,88448,0.01355292011400146,1.0,1.0,,,,,
2765,15474592,88480,0.013903880503780358,1.0,1.0,,,,,
2766,15481280,88512,0.00847840556798527,1.0,1.0,,,,,
2767,15486432,88544,0.011566898122715248,1.0,1.0,,,,,
2768,15492608,88576,0.010371501114155999,0.96875,0.96875,,,,,
2769,15498016,88608,0.01155419978402325,0.96875,0.96875,0.014391021112072374,0.90625,0.90625,,
2770,15502400,88640,0.014710253122217423,1.0,1.0,,,,,
2771,15508832,88672,0.011870775424364731,1.0,1.0,,,,,
2772,15514496,88704,0.007873355296696654,1.0,1.0,,,,,
2773,15520160,88736,0.011059330218901724,1.0,1.0,,,,,
2774,15525824,88768,0.010233934278287836,1.0,1.0,,,,,
2775,15530720,88800,0.012168225215975164,1.0,1.0,,,,,
2776,15535616,88832,0.010920551300550047,0.9375,0.9375,,,,,
2777,15540000,88864,0.011990949734354576,0.96875,0.96875,0.01377718297470677,0.84375,0.84375,,
2778,15546176,88896,0.009086807337724132,1.0,1.0,,,,,
2779,15551840,88928,0.012043914064278217,1.0,1.0,,,,,
2780,15556992,88960,0.010457917710686151,1.0,1.0,,,,,
2781,15563680,88992,0.009417544743735632,1.0,1.0,,,,,
2782,15569344,89024,0.01029119610892623,1.0,1.0,,,,,
2783,15575520,89056,0.009925648390213192,1.0,1.0,,,,,
2784,15580928,89088,0.010405287567921811,1.0,1.0,,,,,
2785,15586592,89120,0.00902353015654156,1.0,1.0,0.010950481014613734,0.90625,0.90625,,
